"id","name"
1077,"г. Уфа, ул Степана Злобина, д. 22/1Б"
1078,"г. Уфа, ул Степана Злобина, д. 22/1В"
1079,"г. Уфа, ул Степана Злобина, д. 24"
1080,"г. Уфа, ул Степана Злобина, д. 26"
1081,"г. Уфа, ул Степана Злобина, д. 28"
1082,"г. Уфа, ул Степана Злобина, д. 28 кор.2"
1083,"г. Уфа, ул Степана Злобина, д. 28/1"
1084,"г. Уфа, ул Степана Злобина, д. 38"
1085,"г. Уфа, ул Степана Злобина, д. 40"
1086,"г. Уфа, ул Степана Злобина, д. 42"
1087,"г. Уфа, ул Степана Кувыкина, д. 1Б"
1088,"г. Уфа, ул Степана Кувыкина, д. 1Г"
1089,"г. Уфа, ул Степана Кувыкина, д. 3"
1090,"г. Уфа, ул Степана Кувыкина, д. 4"
1091,"г. Уфа, ул Степана Кувыкина, д. 4/1"
1092,"г. Уфа, ул Степана Кувыкина, д. 4/2"
1093,"г. Уфа, ул Степана Кувыкина, д. 7А"
1094,"г. Уфа, ул Степана Кувыкина, д. 9"
1095,"г. Уфа, ул Степана Кувыкина, д. 9А"
1096,"г. Уфа, ул Степана Кувыкина, д. 10"
1097,"г. Уфа, ул Степана Кувыкина, д. 14"
1098,"г. Уфа, ул Степана Кувыкина, д. 20"
1099,"г. Уфа, ул Степана Кувыкина, д. 21"
1100,"г. Уфа, ул Степана Кувыкина, д. 21/1"
1101,"г. Уфа, ул Степана Кувыкина, д. 23"
1102,"г. Уфа, ул Степана Кувыкина, д. 29"
1103,"г. Уфа, ул Степана Кувыкина, д. 31"
1104,"г. Уфа, ул Степана Кувыкина, д. 33"
1105,"г. Уфа, ул Степана Кувыкина, д. 35"
1106,"г. Уфа, ул Степана Кувыкина, д. 37"
1107,"г. Уфа, ул Степана Кувыкина, д. 39"
1108,"г. Уфа, ул Степана Халтурина, д. 34/1"
1109,"г. Уфа, ул Степана Халтурина, д. 38"
1110,"г. Уфа, ул Степана Халтурина, д. 48"
1111,"г. Уфа, ул Степана Халтурина, д. 49/1"
1112,"г. Уфа, ул Степана Халтурина, д. 50"
1113,"г. Уфа, ул Степана Халтурина, д. 59"
1114,"г. Уфа, ул Суворова, д. 70"
1115,"г. Уфа, ул Судоремонтная, д. 27"
1116,"г. Уфа, ул Султанова, д. 24"
1117,"г. Уфа, ул Таллинская, д. 3А"
1118,"г. Уфа, ул Таллинская, д. 3Б"
1119,"г. Уфа, ул Таллинская, д. 4"
1120,"г. Уфа, ул Таллинская, д. 6"
1121,"г. Уфа, ул Таллинская, д. 16"
1122,"г. Уфа, ул Таллинская, д. 18"
1123,"г. Уфа, ул Таллинская, д. 20"
1124,"г. Уфа, ул Таллинская, д. 21А"
1125,"г. Уфа, ул Таллинская, д. 22"
1126,"г. Уфа, ул Таллинская, д. 23"
1127,"г. Уфа, ул Таллинская, д. 23А"
1128,"г. Уфа, ул Таллинская, д. 24"
1129,"г. Уфа, ул Таллинская, д. 24/1"
1130,"г. Уфа, ул Таллинская, д. 28"
1131,"г. Уфа, ул Татышлинская, д. 2А"
1132,"г. Уфа, ул Театральная, д. 5"
1133,"г. Уфа, ул Театральная, д. 5/1"
1134,"г. Уфа, ул Транспортная, д. 26"
1135,"г. Уфа, ул Транспортная, д. 26/1"
1136,"г. Уфа, ул Транспортная, д. 26/3"
1137,"г. Уфа, ул Транспортная, д. 26/4"
1138,"г. Уфа, ул Транспортная, д. 26/5"
1139,"г. Уфа, ул Транспортная, д. 26/6"
1140,"г. Уфа, ул Транспортная, д. 28"
1141,"г. Уфа, ул Транспортная, д. 28/1"
1142,"г. Уфа, ул Транспортная, д. 30"
1143,"г. Уфа, ул Транспортная, д. 30/2"
1144,"г. Уфа, ул Транспортная, д. 30/3"
1145,"г. Уфа, ул Транспортная, д. 30/4"
1146,"г. Уфа, ул Транспортная, д. 30/5"
1147,"г. Уфа, ул Транспортная, д. 32"
1148,"г. Уфа, ул Транспортная, д. 32/1"
1149,"г. Уфа, ул Транспортная, д. 34"
1150,"г. Уфа, ул Транспортная, д. 34/3"
1151,"г. Уфа, ул Транспортная, д. 34/4"
1152,"г. Уфа, ул Транспортная, д. 36"
1153,"г. Уфа, ул Транспортная, д. 36/1"
1154,"г. Уфа, ул Транспортная, д. 36/2"
1155,"г. Уфа, ул Транспортная, д. 36/3"
1156,"г. Уфа, ул Транспортная, д. 38"
1157,"г. Уфа, ул Транспортная, д. 38/1"
1158,"г. Уфа, ул Транспортная, д. 40"
1159,"г. Уфа, ул Транспортная, д. 44"
1160,"г. Уфа, ул Транспортная, д. 48/2"
1161,"г. Уфа, ул Транспортная, д. 50/3"
1162,"г. Уфа, ул Тукаева, д. 29"
1163,"г. Уфа, ул Ульяновых, д. 20"
1164,"г. Уфа, ул Ульяновых, д. 24"
1165,"г. Уфа, ул Ульяновых, д. 26"
1166,"г. Уфа, ул Ульяновых, д. 33"
1167,"г. Уфа, ул Ульяновых, д. 39"
1168,"г. Уфа, ул Ульяновых, д. 44"
1169,"г. Уфа, ул Уфимское шоссе, д. 6"
1170,"г. Уфа, ул Уфимское шоссе, д. 8"
1171,"г. Уфа, ул Уфимское шоссе, д. 18"
1172,"г. Уфа, ул Уфимское шоссе, д. 18/1"
1173,"г. Уфа, ул Уфимское шоссе, д. 23/2"
1174,"г. Уфа, ул Уфимское шоссе, д. 25"
1175,"г. Уфа, ул Уфимское шоссе, д. 25/1"
1176,"г. Уфа, ул Уфимское шоссе, д. 25/2"
1177,"г. Уфа, ул Уфимское шоссе, д. 25/3"
1178,"г. Уфа, ул Уфимское шоссе, д. 27"
1179,"г. Уфа, ул Уфимское шоссе, д. 27/1"
1180,"г. Уфа, ул Уфимское шоссе, д. 27/2"
1181,"г. Уфа, ул Уфимское шоссе, д. 27/3"
1182,"г. Уфа, ул Уфимское шоссе, д. 29"
1183,"г. Уфа, ул Уфимское шоссе, д. 29/1"
1184,"г. Уфа, ул Уфимское шоссе, д. 37/1"
1185,"г. Уфа, ул Ухтомского, д. 5"
1186,"г. Уфа, ул Ухтомского, д. 10"
1187,"г. Уфа, ул Ухтомского, д. 13"
1188,"г. Уфа, ул Ухтомского, д. 16"
1189,"г. Уфа, ул Ухтомского, д. 17"
1190,"г. Уфа, ул Ухтомского, д. 17/2"
1191,"г. Уфа, ул Ухтомского, д. 20"
1192,"г. Уфа, ул Ухтомского, д. 21"
1193,"г. Уфа, ул Ухтомского, д. 22"
1194,"г. Уфа, ул Ухтомского, д. 23"
1195,"г. Уфа, ул Ухтомского, д. 24"
1196,"г. Уфа, ул Ухтомского, д. 26/2"
1197,"г. Уфа, ул Ухтомского, д. 28"
1198,"г. Уфа, ул Ферина, д. 3"
1199,"г. Уфа, ул Ферина, д. 5/1"
1200,"г. Уфа, ул Ферина, д. 6/1"
1201,"г. Уфа, ул Ферина, д. 8/1"
1202,"г. Уфа, ул Ферина, д. 9/1"
1203,"г. Уфа, ул Ферина, д. 10"
1204,"г. Уфа, ул Ферина, д. 14"
1205,"г. Уфа, ул Ферина, д. 19/3"
1206,"г. Уфа, ул Ферина, д. 20/1"
1207,"г. Уфа, ул Ферина, д. 20/2"
1208,"г. Уфа, ул Ферина, д. 26"
1209,"г. Уфа, ул Ферина, д. 28"
1210,"г. Уфа, ул Харьковская, д. 101"
1211,"г. Уфа, ул Харьковская, д. 114"
1212,"г. Уфа, ул Харьковская, д. 116"
1213,"г. Уфа, ул Харьковская, д. 118"
1214,"г. Уфа, ул Харьковская, д. 120"
1215,"г. Уфа, ул Харьковская, д. 129"
1216,"г. Уфа, ул Худайбердина, д. 1А"
1217,"г. Уфа, ул Худайбердина, д. 4"
1218,"г. Уфа, ул Центральная, д. 2"
1219,"г. Уфа, ул Центральная, д. 4"
1220,"г. Уфа, ул Центральная, д. 6"
1221,"г. Уфа, ул Центральная, д. 8"
1222,"г. Уфа, ул Центральная, д. 10"
1223,"г. Уфа, ул Центральная, д. 12"
1224,"г. Уфа, ул Центральная, д. 12А"
1225,"г. Уфа, ул Центральная, д. 16"
1226,"г. Уфа, ул Центральная, д. 18/1"
1227,"г. Уфа, ул Центральная, д. 22А"
1228,"г. Уфа, ул Центральная, д. 28"
1229,"г. Уфа, ул Центральная, д. 34"
1230,"г. Уфа, ул Центральная, д. 40"
1231,"г. Уфа, ул Центральная, д. 42"
1232,"г. Уфа, ул Центральная, д. 44"
1233,"г. Уфа, ул Цюрупы, д. 91"
1234,"г. Уфа, ул Цюрупы, д. 93"
1235,"г. Уфа, ул Цюрупы, д. 134"
1236,"г. Уфа, ул Цюрупы, д. 149/1"
1237,"г. Уфа, ул Черниковская, д. 7/1"
1238,"г. Уфа, ул Черниковская, д. 9"
1239,"г. Уфа, ул Черниковская, д. 19/2"
1240,"г. Уфа, ул Черниковская, д. 42"
1241,"г. Уфа, ул Черниковская, д. 43"
1242,"г. Уфа, ул Черниковская, д. 44"
1243,"г. Уфа, ул Черниковская, д. 46"
1244,"г. Уфа, ул Черниковская, д. 48"
1245,"г. Уфа, ул Черниковская, д. 50"
1246,"г. Уфа, ул Черниковская, д. 50/1"
1247,"г. Уфа, ул Черниковская, д. 52"
1248,"г. Уфа, ул Черниковская, д. 54"
1249,"г. Уфа, ул Черниковская, д. 67"
1250,"г. Уфа, ул Черниковская, д. 75/2"
1251,"г. Уфа, ул Черниковская, д. 83/1"
1252,"г. Уфа, ул Черниковская, д. 85/1"
1253,"г. Уфа, ул Черниковская, д. 89/1"
1254,"г. Уфа, ул Черниковская, д. 89/2"
1255,"г. Уфа, ул Чернышевского, д. 14/1"
1256,"г. Уфа, ул Чернышевского, д. 100"
1257,"г. Уфа, ул Чернышевского, д. 101А"
1258,"г. Уфа, ул Чернышевского, д. 105"
1259,"г. Уфа, ул Чернышевского, д. 122/1"
1260,"г. Уфа, ул Чернышевского, д. 125/1"
1261,"г. Уфа, ул Чудинова, д. 1"
1262,"г. Уфа, ул Чудинова, д. 2"
1263,"г. Уфа, ул Чудинова, д. 14"
1264,"г. Уфа, ул Чудинова, д. 16"
1265,"г. Уфа, ул Шафиева, д. 4"
1266,"г. Уфа, ул Шафиева, д. 12/1"
1267,"г. Уфа, ул Шафиева, д. 31"
1268,"г. Уфа, ул Шафиева, д. 41"
1269,"г. Уфа, ул Шафиева, д. 43"
1270,"г. Уфа, ул Шафиева, д. 43/1"
1271,"г. Уфа, ул Шафиева, д. 46/1"
1272,"г. Уфа, ул Шафиева, д. 48"
1273,"г. Уфа, ул Шафиева, д. 50"
1274,"г. Уфа, ул Шафиева, д. 52"
1275,"г. Уфа, ул Шафиева, д. 54"
1276,"г. Уфа, ул Шота Руставели, д. 5"
1277,"г. Уфа, ул Шота Руставели, д. 23"
1278,"г. Уфа, ул Шота Руставели, д. 24"
1279,"г. Уфа, ул Шота Руставели, д. 26"
1280,"г. Уфа, ул Шота Руставели, д. 28"
1281,"г. Уфа, ул Шота Руставели, д. 28/1"
1282,"г. Уфа, ул Шумавцова, д. 11"
1283,"г. Уфа, ул Шумавцова, д. 21"
1284,"г. Уфа, ул Электрификации, д. 54/10"
1285,"г. Уфа, ул Электрификации, д. 54/5"
1286,"г. Уфа, ул Электрификации, д. 54/6"
1287,"г. Уфа, ул Энгельса, д. 1"
1288,"г. Уфа, ул Энтузиастов, д. 6"
1289,"г. Уфа, ул Юматовская, д. 2Б"
1290,"г. Уфа, ул Юрия Гагарина, д. 5"
1291,"г. Уфа, ул Юрия Гагарина, д. 9"
1292,"г. Уфа, ул Юрия Гагарина, д. 12"
1293,"г. Уфа, ул Юрия Гагарина, д. 12/1"
1294,"г. Уфа, ул Юрия Гагарина, д. 13"
1295,"г. Уфа, ул Юрия Гагарина, д. 13/1"
1296,"г. Уфа, ул Юрия Гагарина, д. 13/2"
1297,"г. Уфа, ул Юрия Гагарина, д. 13/3"
1298,"г. Уфа, ул Юрия Гагарина, д. 14/1"
1299,"г. Уфа, ул Юрия Гагарина, д. 17"
1300,"г. Уфа, ул Юрия Гагарина, д. 18"
1301,"г. Уфа, ул Юрия Гагарина, д. 19"
1302,"г. Уфа, ул Юрия Гагарина, д. 22/1"
1303,"г. Уфа, ул Юрия Гагарина, д. 23"
1304,"г. Уфа, ул Юрия Гагарина, д. 24"
1305,"г. Уфа, ул Юрия Гагарина, д. 25"
1306,"г. Уфа, ул Юрия Гагарина, д. 26/2"
1307,"г. Уфа, ул Юрия Гагарина, д. 29"
1308,"г. Уфа, ул Юрия Гагарина, д. 31"
1309,"г. Уфа, ул Юрия Гагарина, д. 35"
1310,"г. Уфа, ул Юрия Гагарина, д. 36"
1311,"г. Уфа, ул Юрия Гагарина, д. 36/1"
1312,"г. Уфа, ул Юрия Гагарина, д. 37"
1313,"г. Уфа, ул Юрия Гагарина, д. 39/1"
1314,"г. Уфа, ул Юрия Гагарина, д. 40"
1315,"г. Уфа, ул Юрия Гагарина, д. 45"
1316,"г. Уфа, ул Юрия Гагарина, д. 46/4"
1317,"г. Уфа, ул Юрия Гагарина, д. 47"
1318,"г. Уфа, ул Юрия Гагарина, д. 52"
1319,"г. Уфа, ул Юрия Гагарина, д. 64"
1320,"г. Уфа, ул Юрия Гагарина, д. 68"
1321,"г. Уфа, ул Юрия Гагарина, д. 68/2"
1322,"г. Уфа, ул Юрия Гагарина, д. 72/1"
1323,"г. Уфа, ул Юрия Гагарина, д. 74"
1324,"г. Уфа, п Новые Черкассы, ул Нефтяников, д. 7"
1325,"г. Уфа, п Новые Черкассы, ул Нефтяников, д. 18"
1326,"г. Уфа, п Новые Черкассы, ул Пионерская, д. 11/1"
1327,"г. Уфа, п Новые Черкассы, ул Пионерская, д. 13/1"
1328,"г. Уфа, п Новые Черкассы, ул Пионерская, д. 16/3"
1329,"г. Уфа, п Новые Черкассы, ул Пионерская, д. 16/4"
1330,"г. Уфа, п Новые Черкассы, ул Юрия Гагарина, д. 13"
1331,"г. Уфа, п Новые Черкассы, ул Юрия Гагарина, д. 17"
1332,"г. Уфа, п Новые Черкассы, ул Юрия Гагарина, д. 19"
